wallet,total,positions,version
0x1fcb879Bf709ccDfc2C2CFB39aFD836a63612e58,38.117674906987624,2,1
0x742802a95C04F4595d20359b7263151AA197F970,38.06729055733432,1,1
0x07BD4932D08e5956faB224965a58BF1a441134A1,37.8717914265408,1,1
0x5540eF74d87B4E270D99071B53c4cD3f52Adec68,37.79264,1,1
0xbEd5F625983BdEA69D206597c42726c30344B29a,37.58528945076214,1,1
0x3488A46E599b20B4D0812E8d9D3F3B0e2dD0CcD2,37.39494821023224,4,1
0x0606D3607D41bB4AA7B0cBd093BfD7Fce05a5f29,37.3006979035584,2,1
0xBD71939Faa4EB12923E24cd239C0272Fa12cEe73,37.100519083686535,1,1
0x1497CB13CC215119BBd8Bf4cdaC755318c5D197A,37.090633645588916,2,1
0xdfd5776f1648Ed19598B7a5ba74A09E0e405123B,37.070343039553585,1,1
0xa940dE1B20FDB8E9d4E233E7e24ae986081D15B7,36.211986118786946,1,1
0xC3c2dB59fA78Ac44528ECd267657a5D7605495F3,36.082639271022174,1,1
0x5d6F3d0c92D0564151357B0863E55e9ed4631b8d,36.05904,1,1
0x6d0C91c314D15f91E075642eDd06b9801fB53B0E,36.01792460644217,1,1
0xdad8513017F9C66316e650953A2Eb775867ab54F,35.629090335322786,4,1
0xe109683E211aCc34E207F3A08cdFce33b3aA660d,35.50923743944026,2,1
0xB7388955a9cb07943a4111704aE275a016b8C01e,35.332690007339906,4,1
0x1f559eAb4f7ee6CF9b3Ec69b10f776c9270383E0,35.227382988336174,2,1
0xA9A29c4099f66Ed56c1CCD23A07d820E81470f58,35.10064873094872,1,1
0x9939ECc4FCaAec5344ce0C5Aaa4839cF41C3c8D1,35.10064873078392,1,1
0x2Fc5Fe33a06787b30E3cF82a50739D74F515D538,35.10064809744769,2,1
0xf651f3cD83c53b06cf3f390E75217012CFC2AE76,34.88,1,1
0x3e30E9860F074826C0bCbc4719554437230d7357,34.86076927645055,7,1
0xa15Fa432f5d3588D2a584C9eAF1a1391E8f629A6,34.82283125957205,1,1
0xa1C07Efa3F49e5A6c44AfF466f9F0Cebb5379cbc,34.3041596959328,2,1
0xd39FB4a77a38FD048987534658fB5f5F146f0387,34.269818026055866,2,1
0x3000C4866f68F0009aAd116FdDBF6130bCfEA3b4,34.26093969747072,1,1
0x3103E31A559d16cf34dd5D0F2D43DcE53cB22Bd8,34.18001391970484,7,1
0x9dA3A786c4fb1804654810a84CC7573F2E07eC2f,34.15545107458701,1,1
0xc7Bd96e44e3E91F17667dbA2353c94cCE38e2FD2,34.15545103443501,1,1
0x8754C969687dA16Cb1EEA310d44EDfEc15c8DB4D,33.6,1,1
0x980c2A950acB580D8A242ec4620804E83a5719bC,33.45492135369825,1,1
0x45d67Aff3Fd73C2A86D173d156Dd5871FB273B9C,33.454921334344654,1,1
0xB71A39c1CFf6E5B73fD8F5E69c10CECB2d795Cb0,33.454921334138255,1,1
0x04697B0618CB68ccA95ABF62620e3447aeF02D3c,33.454921334138255,1,1
0x80A18d572b31767a200FF07C919A294b88fa5Cf1,33.45492132971585,1,1
0xa87A131112297307730c508F618e692329f842B0,33.45492132971585,1,1
0x2076E606a3F397B080Af5E3152d9a40c5fb3fB68,33.454921322352654,1,1
0x0d5b358B284832AdF3E73A9663A16a74A113BBd7,33.454921322146255,1,1
0x4e963EeA1EFD1929851e3cf668e10e01a0a11C2c,33.454921322146255,1,1
0x04b978265fFE7a5Ed86e95276d6a3Ca4120A5DF5,33.454921322146255,1,1
0xf264494Ea7AED3a05151f7AD5649ED9ACD7C1aa1,33.45492131772545,1,1
0xEda8296696A77D46658068c7c49593dFA7AA0D5B,33.45492131772545,1,1
0x66efE8adfA6bc2f1c34d3Adb45879AFaFfE3EB2E,33.45492131772545,1,1
0x56Ea7DfE942634B5C2CCDCFBbff9D7E64345aBe7,33.45492131772545,1,1
0x69D79dE8d3c117300152943CDdd7198C8a3235B1,33.454921310155854,1,1
0xD68f20F06130a514d5584B006E5C20e3E485fB4c,33.454921310155854,1,1
0xB226f40538Dc2165853A9D40f40EF19EbB2a82bB,33.454921310155854,1,1
0xa3F461067B7A7DF7B08b01529c8feF5fa426fD99,33.45492130573345,1,1
0xA908b8E0929B9E29775Dfa6A7F47Df840F4A3A0a,33.45492130573345,1,1
0x34D5838B2F4A9788dD8D13119D35211E2AE1F421,33.45492130573345,1,1
0xEe7001850aF7852aaF3Ba379177a4A714681F3CC,33.454921293743055,1,1
0x08977405D2C4A447878748643fa37D47299Ac13d,33.454921293743055,1,1
0xc8682B405Ca57799efD486fc7995EF1171f0eD5E,33.45492128617345,1,1
0xa881767933AB854B87a9aE9Ed01b75b24e2e6F11,33.45492128617345,1,1
0x540537f03476F937F59eBf9c285f003Eded78fF2,33.45492128617345,1,1
0x98419B080FC4C736e3A1996B1E2699Eb158212b7,33.45492119759745,1,1
0x806dBc29d96463f72Dcd195Afa37c9d480E8c0FA,33.454921186789456,1,1
0x3272b5409D2CD93344B67Fcd8233D083d3e1c33E,33.43999534138133,1,1
0x539EDF3DA5f6a6F09BB26B3424c03D096Ce76F5B,33.3982393588933,1,1
0x450713C773A4eFe5b8c03B2E7d5aF132B5F6492e,33.3982393588933,1,1
0x29d65c798C518A66b9039B7813A27aFC4Dc00fb9,33.398239346902905,1,1
0x57975b2Adc86c574077c0c0c985E35EC92409C40,33.398239334910905,1,1
0xABA71686875356544887ef39e2C0A7BAb23B52c6,33.39780212383753,1,1
0xA35a175F4890aA6bbe58DA01A0026D6BE5C56CF0,33.397802116267925,1,1
0xDEc0C456B625E5C91cbcf314FBCb59C1e509Bde7,33.39780211184713,1,1
0x654d66119fb0642d2C58D5006a3544A274D18DD6,33.397802104277524,1,1
0xB17C265D808dCCa319776Eea55c25b2d1de617b7,33.397802104277524,1,1
0x4037CB3B50B573cb542d03503ba1444a57BeEAd1,33.397802104277524,1,1
0xF7a2e62A17dF7043Fcc5Cebe87Aff56584E709Ab,33.397802104277524,1,1
0x28A2fFcc1c4123720835803Cb092A92638406451,33.397802092285524,1,1
0xE6Fd0301d2B9329dB11221dDF991bAB6a78F7EB5,33.397802092285524,1,1
0x3440572d395cf713e8B5D36A7D2A28Db63E34e14,33.397802092285524,1,1
0xC9A0b19bdAD7BBbE0BcaA89F87786Fa328273119,33.397802088071124,1,1
0xBA0798CdC9ff02F5aaa04955d512B9b46a5c954a,33.397802087864726,1,1
0x7B9e330F48808fB05076E1Ea14F8d7250C04A8eF,33.397802087864726,1,1
0x53eae90b05c4539Be7D27bD2534F4527afE1eC3A,33.39780208029513,1,1
0x9352eA0c86FF8C30d3eF460bA50C9E7A20101f51,33.39780208029513,1,1
0x06e81e1f2E6eb204a8bf53cA960489Ccc267e879,33.39780199215593,1,1
0x156330E981DdB744E0758fA53a0e5AE6Dd1a759b,33.39780199215593,1,1
0xCC0D14787fa86efCD96E4b36D8a0024cb219df7B,33.39780196817512,1,1
0x8874aeA373071b35958C15D01c72d8D497788482,33.39658590740063,1,1
0xFD340C967B75337eF9F5A0966E670DF21c4C6adf,33.396585895410226,1,1
0x534C5E7B15e20E86e5CFe62c8f6AaF4a9fAB6fA7,33.396585883418226,1,1
0x04009165CEDE694dB7b9a13d217bE42845732d3A,33.396585871427824,1,1
0xecF64c7d942285B4fc94943aE62ac69f0f1e6C6f,33.395510669698474,1,1
0xB849e6fb39ff3E40dAC43eaBD76aA5eEbc0BFD7B,33.39551062930487,1,1
0x80B86936519916C570F0C1330604598ECEEaf96E,33.38257584241947,1,1
0x8Ab2f506B959d5E47638C57716557209Cce84f53,33.382575818437076,1,1
0x16CEd5618372FE30121A772604ae84840B3838a1,33.38257581086747,1,1
0xa82A11a90aBEc9152b537D0c5785511876109f3c,33.38257581086747,1,1
0x68E2ED732C22644a5c6f8086118741b7ac42f0FB,33.382575806445075,1,1
0xE0E0D7A15313C4f2a5b8268281085b81876917B1,33.38257578246267,1,1
0x0d44f926407A07e40C0784d05f32400539670150,33.34155739564035,1,1
0x0Bb4c444f294E78C54ED769A83b5750c6a7e752E,33.34155732369315,1,1
0xa5e9DCa79184fa762C21108eE0a598f4FA786026,33.34112014102298,1,1
0xE0fa7c546592a053707A047B89d162C3c380eE62,33.341120129032575,1,1
0x930B66D1aDEe067E1ca416a5a4bE8307c4784F28,33.341120129032575,1,1
0x90a793015D00a4cd18a49AAaC8d88cB8ec3f0a0E,33.341120129032575,1,1
0xE9eF5cAB1eB25A39CE1ea9A69a42C03824b24924,33.34112011706137,1,1
0xc8D2BAC3a7D7D18ab9f55A7AdD4573019FA2Ab8d,33.34112010505017,1,1
0x823dA09c90ED9F5266b833F968F0FAE0F8cd3D0a,33.34096136038405,1,1
0x8e2212f8beD98C93967364950C3dc806354A0eF1,33.3394666535575,1,1
0x5633318c05385fe5C22687A0De6bfbA4EeEb9361,33.33882865848233,1,1
0xf4aFD8025CA1030bE30Cf823442b12E05fE20252,33.33839145182975,1,1
0x81B556c27e3bF45B3cB0e83f33D1C25904160bab,33.33839140386495,1,1
0xF7BC755aE5Cf8F3F8Cc41B238aB06206AbEC2d4d,33.33653814050007,1,1
0x43A816e780fd252DB0F4FBaFF60D8d3A825aeDc3,33.33653802838007,1,1
0x5838529011925AEcd32B0fC7E27d2ab5d86A57Ff,33.32589389557772,1,1
0x12FB644a914Dcd8104e6C810Ab52639474D00d39,33.325456628969945,1,1
0x670211C996035bb970EfD896BF22bF47C0508d8a,33.325456616979544,1,1
0x36B300880037B043AA05B8dB43eB4641caBdA14F,33.32545660498915,1,1
0x6C0d5F5646f81d5b5487139f2C783f8c067EeDEa,33.32545659299715,1,1
0x996FbFe5Cff18E680CC3ED4c51CD2Ee48D8ed82b,33.325456569221146,1,1
0x35E850862F61aFA154c0ebA3aB2828f45c28b5dD,33.284438165779626,1,1
0xe895e92b96D363B1624721023B2006D98174fE14,33.284438153787626,1,1
0x5AEA7d288938c86E8642819fCd6C8A82815af0EA,33.28278469030455,1,1
0x4A21093f21Ce8055B0e6AD0fE598dFE9f0f6d533,33.27985616525672,1,1
0x201BBdF64068E5F5FeEb12cab54f088Ae8a1639E,33.2687746177538,1,1
0x4A37eA14DA5E91BaBD168186d61715839DF2b59d,33.2687746177538,1,1
0x83C8b570d64EBCC8AFCc60ae29FA48f353FA3f47,33.2687746177538,1,1
0xF658016e0152Cb5DCA041a0568ceAE566FBfe9C6,33.264192701166884,1,1
0x73e220b5294Db1f895E14E69F582ed34f4DDbdF5,33.26419266519409,1,1
0x3c9245D3b5daC40012b7f6e686EA6d0e2bDf0E07,33.22775620252507,1,1
0xDa766fA73e73482a0eDa64193189F281Aaf7451f,33.227756166552275,1,1
0x425437e81C2801C19486711aC061A1d327c8e3f8,33.21209263051844,1,1
0x8CBFF03729eD2Cfbb4C44Dc3F8C07662765B8013,33.20521920740848,1,1
0x904d46DBF12B449402c053b197138A56341Fae88,33.1999995230784,2,1
0xf92C152e2CeC7FeeeB513Af62F531e3c07EcBfc6,33.16649222675881,1,1
0x1317E00095313C3d297E8D16dD5835dD4F2Cc602,32.962557756757164,4,1
0x237Fdf36022685646c7e465983A64E2eae8de736,32.896581920727904,1,1
0x4e8f7B41A9741E31B1B040654F0c7015CF2cb6C1,32.8,1,1
0x2dFC677Cb0afed309D352336B37B6EE2bC90961A,32.757926558648,1,1
0x6145186d5aFE79A30b09f181be7f1eA4ABAaf83a,32.73180917573714,2,1
0x2e8986a694f32675ca3877298CA9E48D1004c179,32.71118848975116,2,1
0xb29e542cDAb87CAcFEd4930dA0Cb48db612ae20c,32.63884259050438,2,1
0xEb33ca12754cE30ADC16a56a99d6713d1B1bf4b0,32.6363149573456,2,1
0xA487F7f7D4464EED5FCB83Ca3757D6aD3e1cAc45,32.5865653318336,2,1
0xF66527Dce2241cC40A3c50ED2fB7Cb465c30C27C,32.5855096105344,2,1
0x999D066912D95BCC669f61a1B2BA087534B93685,32.58539003813097,1,1
0x078863ee61006b8eFED5c17417cb9C7C55aa66Af,32.3644130147072,2,1
0x3E61DFfa0bC323Eaa16F4C982F96FEB89ab89E8a,32.3326041856,1,1
0xef9e25Dc37Cc61Ca49a07D0394DB5D86078C01CF,32.27122649156,2,1
0x69307c0C27515Bd812eA6DD2f944049141b8f126,32.198281344343066,2,1
0xad198b1852D2A46462282A8d576218b715C06ff7,32.175542820360185,4,1
0xc289719Ea0C9f703E516FA7B06B6074A0448eEfA,32.16885592350294,2,1
0xf5b1746BCA3803D7A70c0A76618b7cC1eB5143A4,32.14416272428641,2,1
0x754123e6DaD86121B5c31e568Ad1CCb6F6B40A81,32.144162243491856,2,1
0x53A975505F25AEA438F8CE196Dcb4Af5C1c553Eb,32.0059655550448,2,1
0x604567dE3Bc0Fed25B9b618368f4289FF4A77fF9,31.868782,2,1
0xCFe815fD6067a5d6588625a3504108c2c40B7939,31.67999933248016,1,1
0x7437B84889af87a60Fe1F40D691dA4BecCe0aE1E,31.59546438670913,7,1
0xfB8936dc94206D78E8F352B0017BaE530FaBdb4b,31.50998152588887,1,1
0xE651c574C32a6A91181d8ecB231809CcC129855D,31.41952,1,1
0x756096Bde8eF4E53AA19c269f8E7cE5C41C1cB09,31.36,1,1
0x9198dfd2914cdE6470080bbA5d56219A767de826,31.3523199029776,2,1
0x117Fff76BeFf447cD2e64830062BEb90E4bbc1E2,31.247838692496,2,1
0xba9A3c0a22bAebE8c4926227BdE32d6EdC0D5d28,31.190257997715687,1,1
0x417B4Adc279743FC49F047C323FC668db9E600D8,31.185649212386117,1,1
0x9841193644FF4d80a7221fF8De225a4b8946A694,30.923936663102637,2,1
0x861455972FB9A2d1d0F7788F7328FF0d7F169D22,30.637068057827104,4,1
0xc41c394A14542f9F770427588Efde640d99b2E3e,30.551005208050206,1,1
0x694F65f2B1c28883c9d7b8aA2531284e894396d1,30.549723747039078,4,1
0x9Cbc33C67FFA1Bb77e7DE606Dcb0222ccFa2Ecf1,30.372489627517293,4,1
0x597FFfA69e133Ee9b310bA13734782605C3549b7,30.345607554491753,1,1
0xCbc8F8E2CF3B201B6Fd4070ab7E9C65eC4f6321A,30.312913060792514,4,1
0x9899ac2fA2a75Aa596590e3422af99182EEb870d,30.261882638086067,4,1
0x844AB26F8024867bc81d33B5FaB4f41b73497652,30.23112636085725,4,1
0xa4960361FDA76968895A2642A523aF3101803901,30.1776428388064,2,1
0xa592A48BaEEABE01F6CDc1cDEde8D60Bd1d17A3E,30.034689774217835,1,1
0x6d7e6D72A09208C4885fd90AA1eD421491F78772,29.95596827433404,7,1
0x623927442C1b7cBdBFb038874C7f7562ee4Ba66f,29.873569233172393,2,1
0x6a776Cea552045E0f99a854F1D7B35284E4f122f,29.832834465552644,1,1
0x02827fD9d2e80ea43EACD6A57e13Ca272D97d2E3,29.816725526187373,2,1
0xa328981C2b4241BC12D8c160e7abD016188385dE,29.764888,2,1
0x58afb08d42F05F4BBE9D50a5864EdB022bB7E5F5,29.753711078460846,4,1
0x054970e6fF263b8d968930fC633AE3aA9cD781Ce,29.5128,1,1
0x03AA122abAB15aa852b1450596DBAcD2345317bD,29.2886474857344,2,1
0xD61F0bbF341Db2f7438dc0651425534dAdBEDb43,29.217709692871686,1,1
0xA09259D31269207b510E81ebc67E2c47fcBf265F,29.1600270672152,3,1
0x0b7A5296FAe63c29F58707eeDe81Ca93Eb2c827E,29.004939,2,1
0x362264247a4f33272D97244d66C1fcF7D45cAE62,28.8,1,1
0x2FbF495984303453b55e9F32e431bad056255982,28.7968225554848,2,1
0xbF9b1DbBDA63819db2a297bA4aaffbB8803Ac501,28.71385074050418,1,1
0xde2f0739D694f3Cbd0Ef038a7800B5Fb0cF2f01b,28.67826228036894,1,1
0x87Cf75fF68B9c0F5fEbcC7eB11e2751367e5e9f2,28.6447101856551,1,1
0x58851e475296d23e3E3f5d2C13445a6c9bdf26c5,28.4507750612329,1,1
0xB6E456f6117350bCBD2296880E47ED2664cA262F,28.42338088223133,3,1
0x1b7eb792604595236864a9c44fFaC8221c7077F6,28.2345412433088,2,1
0x58095979B412a366687cA05CbE85fF56241bE21f,28.193242379385484,3,1
0x1218dC4264605cEF3E20026524F789178B7880C7,28.08122210380362,1,1
0x2ba02fB01F8394FA13c22f28188EEc5aCB46E24C,28.04656,1,1
0x7dE17F9359d8E1eFb35bbc91424e9f42d80b4d48,27.67626438161093,1,1
0xa58cCf27b784187794Ad568537713890ac5a0D4E,27.644343,2,1
0x792C061d53584274F8C215d8feb836fCaC9a6317,27.631104004573512,6,1
0xf37132367d530fd99e77bf1Cc85c835F40e1cf47,27.462826172552,2,1
0x4F9CA258d0BAC1AF3c23b96cB64f40FCdFcFEE17,27.401340806981676,1,1
0xF9D52566AB764294112c7152230b17C1b815cF07,27.3731875193344,2,1
0x708c547f2d88a47564806e9075BDf183b5562590,27.3576,1,1
0xf4385265ef8A1ec312a77f0CDd492fa5295B360F,27.330532254176,1,1
0x504627C08F25659851B348526Ecc98F962eb1AfE,27.31952,1,1
0xc702c9275D460C48Da1033dc796FbF0257a01cFD,27.240332265353533,1,1
0x80f14d3e5b246522deCC638eB0700b43b48bB5c8,27.089741127593484,2,1
0x4aD48119Df720eD61BDF30a85029555E48e618cC,27.082948,2,1
0x4b2f3D3BC39Ec1c71Bc1DF9F18e0b44590dEf7FF,26.618743227248444,10,1
0x97B548fcc23D90633e174F6b33D2055E648333f5,26.370995893893575,4,1
0xbc2d2c8091bE8612ec4507FE1595F11505D8c95f,26.333526,2,1
0x604f19D59e39fbC8d246b0D4a793A6A17bB8bC45,26.258181554982507,2,1
0xCC9F14225e43Ed6B8C4FaFf96dBD3ad7BaAe0503,26.2182384732832,2,1
0x8860a9317F874681fA6FbF5E887E5Ba8Fa6f4d13,25.98211,2,1
0xc7E06d260798F8367FA56073f2A21C2c10bE36f7,25.96873967992383,1,1
0xe1004fE108DD3FB245ce602C1a7af0839BB766c5,25.85976147919644,1,1
0xf5b1226e413A04D288A90Ea4C857B5017762C19C,25.79928029651566,1,1
0x9B622e2e31794f1B5b48d1a4dcA5D97cd08008Cc,25.771082,2,1
0x65238c26a82fD5a2F054Bda130a2e9e3A22f1f77,25.7231514368204,1,1
0x3f478bf7C578767048DDB7C23c9F24BB1E0ca34a,25.705375791369853,4,1
0x9f186c54a2b0a27D5d1E40D311451B929cBc930A,25.6523290010832,3,1
0xf5C2fd1f4EEdE05294E1dDF3Cb2E972Cf0F96C03,25.6,1,1
0x7Ed0061a9f28959AB713187A7996Ae76d4BA49eF,25.594462,2,1
0x0A00c3474a73bC001857C93B90650e0e04ab2AB7,25.192756643796574,3,1
0x503Bc1Dbf66Cbd1CFe6607D2521E895eF34239AB,24.962224,2,1
0xC1F3fA9b94793e3fAa968Ba594Bb78CC3d811735,24.9058977257344,2,1
0x097F5E666ad539CEaaaCCbe378f7D31b7ec00582,24.817266871821598,1,1
0x9f81e407eDe6e965B626184f8BF26Bf025c1Ab39,24.8,1,1
0x06344C7c45886B7d7b4522f2C5E2D68682612596,24.735514607292068,5,1
0x42E6092EaEeD97286f82448395f96EbF9a148917,24.463908682755733,4,1
0xEC47fbfa9EDb916f557EB70C5A1ca6721B7E4160,24.16,1,1
0xC1c4C788A8cbB4B4f4305f8c34e7aF2491f1A33E,24.067891,1,1
0xebd7282b7086B7B25fc4F7B6b0d1aF94e2A267f3,24.03879807796016,2,1
0xbEe1f7e369B3271088Ed58bF225DF13Cd96D32d5,23.9952,1,1
0xC30AB4c6c4A50E0b38e5EF903365e377631D5a97,23.93290728872282,1,1
0x4793cBFdFa81178dE469B6b9197ecc022BA71464,23.84,1,1
0xC742747EEbA424cc4e5eB80b372f5458ed68c146,23.837997545683685,1,1
0x684F7C4b755681a47A7cF62E720bA7341c5Fb2B5,23.809033695519904,1,1
0xdf965f906EA6E74AA1420a2Fec342dEEbaFb0c3F,23.45690109525354,3,1
0xEeD7eb51B3cb293DD4eeb88ff8C2072120e554b3,23.45027985810718,1,1
0x1a0b5F2EAde71626D051C29Ef425d9c49dc87Aea,23.31533590132,2,1
0x877ee780dE2C432A7A3875A5Fa311DB94d0486ed,23.309047002070315,3,1
0xB3f370B733c07A0E8480FD0AbebCba1d609c4338,23.107625566150865,1,1
0x8391e7577d19DA285b8139891C401a70bB7Eb0d5,23.0006243808,1,1
0x93e4ce737494Ca40fcBb45287747a4Cb4EDae8bE,22.96861578939727,9,1
0xEf196DED9E69907E7ce0716639C3c347C527AB7e,22.95613492882715,1,1
0xAd0ad3095D7a3ee37cF591287f01B5435A7f7d1f,22.7413842245808,2,1
0x614e0C4c5b5e3C4Fb3565F1Edd20eA30F774Fa13,22.7154533927936,2,1
0xeDf0Cb1E99B14fC75561319323dDeb441eA03939,22.67584821514322,2,1
0x580359e8EdD4Aef16473f1C7C683E1195D500396,22.621222832753528,1,1
0x8D1D43E444823Fa65225bbe62cd8258Cf7bCf01b,22.599732557998767,1,1
0x0cB6C036B411B30a04424a35aa3Ab83602AB4633,22.583979969055388,9,1
0x0dAE5b65e1a2bB82fb79D896e851fB6d19CCd53e,22.24,1,1
0xdE6785B0574e5867366d9E1732f968eac8B333BC,21.925461778695908,1,1
0x10546B8246EE5a4c292Eaf3e4A218Cc87c5af431,21.706624001121398,4,1
0x9C3c110780992C1ac74bdf51Cbf13119aF432624,21.60532470813986,3,1
0x5422B45D0D939089fA627b5B13DFc06611A47973,21.426518560993177,2,1
0xE805776E882A1078F9443ecD258cBb23CBe6EDA1,21.196146735535702,6,1
0xB78a53601003f6E79DDB39c9F6d42Dcc9bF71650,21.156119275001124,4,1
0x622fFFe61d52CA3Cd9DF1416C553e511E48EAEca,20.9599999017344,2,1
0xf4694b507903977337883DD4517c0CB1d544Ab42,20.9177932337472,2,1
0x11f7b678d302EEcf93F0b189DD76598AbE73a6C9,20.863432751497047,3,1
0xef8BE4eA3dA707A6B00F3d97Dfa1BA4C4c46F0A9,20.8,1,1
0xc4a6e7583A5b4E06f67b0230fD2A97b7410999BB,20.583641683120486,1,1
0xCd7dD584974078e113e050E1a9f7Da1C81b912A4,20.563705919902027,1,1
0x739a347Ae76dA464ac87CD147E5CFDFC4AF15906,20.5587656412128,2,1
0x640f37e18B32712D5463b1b93bDC671446019581,20.529193926656,2,1
0xb4dcaDB45370A142beb3B8b07e79180b0685f4a2,20.349506245601386,1,1
0x5bA9811dfF37CA8639272D509dCADfe5BEc4BFF7,20.1382355312,1,1
0x63eC40ffD185e7DE69f0922478f3Ad98cbeeDE9A,19.9959995377968,2,1
0xeeA887EEE715F71444f0e3B5f26c7f410A78F1aC,19.9776,1,1
0x00e7Ba80E1035143d22984790eeA08fD6cbf7939,19.84,1,1
0xb407F29d00e0B824BCC28bD2dceCc7dF0664532C,19.525931898502623,2,1
0xC1102e79a5e4CAEfB740eb7bA4e862a762D34218,19.5153378768256,2,1
0xeF415C65faAD8e502163360e4864A09F18A8E483,19.513107666241577,1,1
0x4e57b2FEe692684fcEA0AEDa7544F9DF76253597,19.439198530374355,1,1
0x022E4199B5d3DA947dd33457D40f7ba5CC7fb6d1,18.739823013414306,7,1
0xAdA9bbBD29ce746714b588127F4032F3bf573b3f,18.647724852397335,2,1
0x775B91a791C00ff90Bfc18850C912adC8eCc661d,18.62979081779419,4,1
0x0f3743c05511c2B652e194a320Ac4326C12ce9aF,18.56,1,1
0x49D8d8a61A7807a8cC78b42A34FA223014518863,18.25467072601389,11,1
0xbf3Fc40Ed78b01e11609006D06F71d7Db525C603,18.187199044006807,3,1
0xeAE47F9d654e82BAb5f9b2C4B1deD527A350E3dF,18.15538051859414,3,1
0x9f270ecBb2F1291b5F85E4Bd896e69d66CF4092E,18.02911114742248,10,1
0x9BbB557e55AdFe4918A09d8A88ca8915034Ad168,18.0225309508064,2,1
0x4F567afd2153cccf3e9608799AF0910A0210f3d6,17.914444165785174,3,1
0x7DF869c0a18D33741596421a3B964c056C01e44C,17.794124440506273,3,1
0x99560eE252d6d1f0834B24E59813d9EBEd43B34F,17.76,1,1
0x036157Dc5492251ba21739c8106e9b450452Ede2,17.759999552392,2,1
0x65Cbf9A496e5BC9CaED929b2007633Aca8b2EF2F,17.729834407883466,2,1
0xdabFd2E6CBF04680E2a14D8414586E9F8fC239d2,17.6876608840624,2,1
0xb1725d9962B8CbE1CD172574449dB0D08D065bEE,17.6,1,1
0xfCfEd33239F44D3158310895a7326f9688557BE0,17.6,1,1
0x00B8209680946ba59CA3d021eDe07Ed4E1897Ae9,17.5999999023568,2,1
0x24A83C5a2C695b214262E932adA2c38676699912,17.599999552184,2,1
0x1e0E5E9d85Ac1996B1F1B1559bA9F69f310F84AB,17.5999995511648,2,1
0x84782D69345918b5D910d43Cd82D7fC89478c6b7,17.54879431969694,4,1
0xE413d1076D4EA44c911e762896BfF4E7a44808b6,17.531988,2,1
0xd4D7819a9476e10e507d5A5A865dd2cBAd7559eE,17.529943542547294,2,1
0xd90FE216865374a701bcDA37198232253d76CFe5,17.461459565449562,2,1
0xB38E56c44072AB46A6A670C00C38C04D360c6cdc,17.440162653077053,1,1
0xbBEed3D67abeFcb59b68d85e422eddEC05944d6E,17.3869217427328,1,1
0x78Ff533A3A52c7154947B663aC943304640DE114,17.383725278192,2,1
0x7dCE339325F0AB47878133E6288A7F2240a2C439,17.303378132035327,3,1
0xA050dB47160Cd522D8C72066eE9C162cB4d49cAc,17.209014237432,2,1
0x9972771D2902F7eFbD03f766Aa7362b7638a4ef5,17.1699923860654,1,1
0x6d4D46Ada3D8D3d26F0951b03C6B0C6Ee41C9049,17.1699923740814,1,1
0xF12B0cf7fC33635E2157c85A94209ff2A47fb110,17.126738475503807,1,1
0x3462ff5e096E30f69A5B1e9E3C6A3107E8bF2309,17.109630312968566,6,1
0x3A13cA554bC053f1Ea4057e89c231b552Ad17A4f,17.06739282019239,1,1
0x755C710eE2D23FD463cade51B58641b710026Dfc,17.04368348871817,1,1
0x008fE4C0927787422f651B4B8669743d665BCB0F,17.04222288434425,1,1
0xEB040D6a7f61A0aDA9AceCb4E6ae1E99Dc1085a0,17.010728417860914,1,1
0x38f35D2901dbA1bfA7a170a3db7D9fb18aF58A8F,17.0096,1,1
0x39cF02597a8a07Aa8023277524F992B5B10Aa3d2,16.970299,1,1
0x60BB9dc256292502e800e95B71195beEE1EBe663,16.9692799029776,2,1
0xD44D4C6EdcFb2E332a3602333D00E9FcBf1035f6,16.96,1,1
0x10C34C7d521048Ce677280762DC69b099437Ed13,16.959998783824,1,1
0xbee52Cf2bC72Abf3a5E3CF8D3015D84945dD9907,16.907392832176388,1,1
0x2eA39A8116EC02feeEd2BaA9175a95Db3EAf2Fde,16.90739282019239,1,1
0xd5CA4C8B290f2dC52e67789663D8158C0fdcfcFE,16.90739279622439,1,1
0xA1a9870d314E1c62E36d80f3121D210929F55A5c,16.850728441828913,1,1
0x96D2795d23AB03880Fbf26c4Fc96f00E98d34368,16.8499922533566,1,1
0xfC143De84F68bBA9aD4026B1137D61f24054291A,16.8,1,1
0xc4639085f1f8B1d0A69FEB432dB9A612c454e652,16.78118124075378,1,1
0x70648993dF819487DCF0714173D7773Aad4015F8,16.781181138988984,1,1
0x3fbEf34ab2f62df18CF14AFe823D951246A59D79,16.7067349511984,2,1
0x3EAfdbDdaa2E61edF99b4bf7fb256A5e75848321,16.70577648444,2,1
0x08Fea54cf26c7e6D9AF047B4DB96A73031b61fBB,16.679157203489083,1,1
0xB495fcE70F8f073D31266673Bc42C517750D60E5,16.66154780616564,1,1
0xA5612aeA15Aa30ab9761D535BF134BbBa29F791c,16.65686032223622,1,1
0xcFEaB2a4f7A764C07b2e81871DaEFc7E2E2cFEe5,16.620347883507247,1,1
0x86Af2Ba589d7E86C8896c1818f75C57e4CA4dFF9,16.620347872121645,1,1
0x38bb56bD06826F676635187c3074F45BCc6bcf25,16.5954269360629,1,1
